year;area;level2;level2_en;area_en;Level1;level1_en;value;numerator;denominator;type;name_numerator;name_denominator;Period
2015;15;9;Droopy eyelids;Lovisenberg;1;Day Surgery;109.1;91;146160;rate;number;inhabitants;2013-2017
2017;15;9;Droopy eyelids;Lovisenberg;1;Day Surgery;87.4;78;152704;rate;number;inhabitants;2013-2017
2016;15;9;Droopy eyelids;Lovisenberg;1;Day Surgery;49.8;44;149803;rate;number;inhabitants;2013-2017
2014;15;9;Droopy eyelids;Lovisenberg;1;Day Surgery;91.9;80;141836;rate;number;inhabitants;2013-2017
2013;15;9;Droopy eyelids;Lovisenberg;1;Day Surgery;117;93;137203;rate;number;inhabitants;2013-2017
2015;15;9;Droopy eyelids;Lovisenberg;1;Day Surgery;109.1;91;146160;rate;number;inhabitants;2013-2017
2017;15;9;Droopy eyelids;Lovisenberg;1;Day Surgery;87.4;78;152704;rate;number;inhabitants;2013-2017
2016;15;9;Droopy eyelids;Lovisenberg;1;Day Surgery;49.8;44;149803;rate;number;inhabitants;2013-2017
2014;15;9;Droopy eyelids;Lovisenberg;1;Day Surgery;91.9;80;141836;rate;number;inhabitants;2013-2017
2013;15;9;Droopy eyelids;Lovisenberg;1;Day Surgery;117;93;137203;rate;number;inhabitants;2013-2017
2015;15;9;Droopy eyelids;Lovisenberg;1;Day Surgery;109.1;91;146160;rate;number;inhabitants;2013-2017
2017;15;9;Droopy eyelids;Lovisenberg;1;Day Surgery;87.4;78;152704;rate;number;inhabitants;2013-2017
2016;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;71.5;96;139037;rate;number;inhabitants;2013-2017
2014;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;133.4;177;135113;rate;number;inhabitants;2013-2017
2017;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;93;125;140351;rate;number;inhabitants;2013-2017
2013;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;90.4;118;132704;rate;number;inhabitants;2013-2017
2015;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;107.9;144;137652;rate;number;inhabitants;2013-2017
2016;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;71.5;96;139037;rate;number;inhabitants;2013-2017
2014;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;133.4;177;135113;rate;number;inhabitants;2013-2017
2017;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;93;125;140351;rate;number;inhabitants;2013-2017
2013;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;90.4;118;132704;rate;number;inhabitants;2013-2017
2015;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;107.9;144;137652;rate;number;inhabitants;2013-2017
2016;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;71.5;96;139037;rate;number;inhabitants;2013-2017
2014;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;133.4;177;135113;rate;number;inhabitants;2013-2017
2017;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;93;125;140351;rate;number;inhabitants;2013-2017
2013;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;90.4;118;132704;rate;number;inhabitants;2013-2017
2015;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;107.9;144;137652;rate;number;inhabitants;2013-2017
2016;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;71.5;96;139037;rate;number;inhabitants;2013-2017
2014;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;133.4;177;135113;rate;number;inhabitants;2013-2017
2017;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;93;125;140351;rate;number;inhabitants;2013-2017
2013;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;90.4;118;132704;rate;number;inhabitants;2013-2017
2015;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;107.9;144;137652;rate;number;inhabitants;2013-2017
2016;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;71.5;96;139037;rate;number;inhabitants;2013-2017
2014;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;133.4;177;135113;rate;number;inhabitants;2013-2017
2017;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;93;125;140351;rate;number;inhabitants;2013-2017
2013;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;90.4;118;132704;rate;number;inhabitants;2013-2017
2015;16;9;Droopy eyelids;Diakonhjemmet;1;Day Surgery;107.9;144;137652;rate;number;inhabitants;2013-2017
2016;17;9;Droopy eyelids;Innlandet;1;Day Surgery;135.1;604;400214;rate;number;inhabitants;2013-2017
2014;17;9;Droopy eyelids;Innlandet;1;Day Surgery;101.8;445;397771;rate;number;inhabitants;2013-2017
2013;17;9;Droopy eyelids;Innlandet;1;Day Surgery;135.6;599;395901;rate;number;inhabitants;2013-2017
2015;17;9;Droopy eyelids;Innlandet;1;Day Surgery;152.4;674;398463;rate;number;inhabitants;2013-2017
2017;17;9;Droopy eyelids;Innlandet;1;Day Surgery;144.3;656;401740;rate;number;inhabitants;2013-2017
2016;17;9;Droopy eyelids;Innlandet;1;Day Surgery;135.1;604;400214;rate;number;inhabitants;2013-2017
2014;17;9;Droopy eyelids;Innlandet;1;Day Surgery;101.8;445;397771;rate;number;inhabitants;2013-2017
2013;17;9;Droopy eyelids;Innlandet;1;Day Surgery;135.6;599;395901;rate;number;inhabitants;2013-2017
2015;17;9;Droopy eyelids;Innlandet;1;Day Surgery;152.4;674;398463;rate;number;inhabitants;2013-2017
2017;17;9;Droopy eyelids;Innlandet;1;Day Surgery;144.3;656;401740;rate;number;inhabitants;2013-2017
2016;17;9;Droopy eyelids;Innlandet;1;Day Surgery;135.1;604;400214;rate;number;inhabitants;2013-2017
2014;17;9;Droopy eyelids;Innlandet;1;Day Surgery;101.8;445;397771;rate;number;inhabitants;2013-2017
2013;17;9;Droopy eyelids;Innlandet;1;Day Surgery;135.6;599;395901;rate;number;inhabitants;2013-2017
2015;17;9;Droopy eyelids;Innlandet;1;Day Surgery;152.4;674;398463;rate;number;inhabitants;2013-2017
2017;17;9;Droopy eyelids;Innlandet;1;Day Surgery;144.3;656;401740;rate;number;inhabitants;2013-2017
2016;17;9;Droopy eyelids;Innlandet;1;Day Surgery;135.1;604;400214;rate;number;inhabitants;2013-2017
2014;17;9;Droopy eyelids;Innlandet;1;Day Surgery;101.8;445;397771;rate;number;inhabitants;2013-2017
2013;17;9;Droopy eyelids;Innlandet;1;Day Surgery;135.6;599;395901;rate;number;inhabitants;2013-2017
2015;17;9;Droopy eyelids;Innlandet;1;Day Surgery;152.4;674;398463;rate;number;inhabitants;2013-2017
2017;17;9;Droopy eyelids;Innlandet;1;Day Surgery;144.3;656;401740;rate;number;inhabitants;2013-2017
2016;17;9;Droopy eyelids;Innlandet;1;Day Surgery;135.1;604;400214;rate;number;inhabitants;2013-2017
2014;17;9;Droopy eyelids;Innlandet;1;Day Surgery;101.8;445;397771;rate;number;inhabitants;2013-2017
2013;17;9;Droopy eyelids;Innlandet;1;Day Surgery;135.6;599;395901;rate;number;inhabitants;2013-2017
2015;17;9;Droopy eyelids;Innlandet;1;Day Surgery;152.4;674;398463;rate;number;inhabitants;2013-2017
2017;17;9;Droopy eyelids;Innlandet;1;Day Surgery;144.3;656;401740;rate;number;inhabitants;2013-2017
2016;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;112.8;562;487348;rate;number;inhabitants;2013-2017
2014;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;119.9;579;477342;rate;number;inhabitants;2013-2017
2013;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;95.6;457;471286;rate;number;inhabitants;2013-2017
2015;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;147.3;722;482668;rate;number;inhabitants;2013-2017
2017;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;135.8;686;491324;rate;number;inhabitants;2013-2017
2016;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;112.8;562;487348;rate;number;inhabitants;2013-2017
2014;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;119.9;579;477342;rate;number;inhabitants;2013-2017
2013;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;95.6;457;471286;rate;number;inhabitants;2013-2017
2015;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;147.3;722;482668;rate;number;inhabitants;2013-2017
2017;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;135.8;686;491324;rate;number;inhabitants;2013-2017
2016;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;112.8;562;487348;rate;number;inhabitants;2013-2017
2014;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;119.9;579;477342;rate;number;inhabitants;2013-2017
2013;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;95.6;457;471286;rate;number;inhabitants;2013-2017
2015;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;147.3;722;482668;rate;number;inhabitants;2013-2017
2017;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;135.8;686;491324;rate;number;inhabitants;2013-2017
2016;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;112.8;562;487348;rate;number;inhabitants;2013-2017
2014;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;119.9;579;477342;rate;number;inhabitants;2013-2017
2013;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;95.6;457;471286;rate;number;inhabitants;2013-2017
2015;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;147.3;722;482668;rate;number;inhabitants;2013-2017
2017;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;135.8;686;491324;rate;number;inhabitants;2013-2017
2016;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;112.8;562;487348;rate;number;inhabitants;2013-2017
2014;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;119.9;579;477342;rate;number;inhabitants;2013-2017
2013;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;95.6;457;471286;rate;number;inhabitants;2013-2017
2015;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;147.3;722;482668;rate;number;inhabitants;2013-2017
2017;18;9;Droopy eyelids;Vestre Viken;1;Day Surgery;135.8;686;491324;rate;number;inhabitants;2013-2017
2016;19;9;Droopy eyelids;Vestfold;1;Day Surgery;121.7;302;230899;rate;number;inhabitants;2013-2017
2014;19;9;Droopy eyelids;Vestfold;1;Day Surgery;151.7;364;226912;rate;number;inhabitants;2013-2017
2013;19;9;Droopy eyelids;Vestfold;1;Day Surgery;136.2;321;225244;rate;number;inhabitants;2013-2017
2015;19;9;Droopy eyelids;Vestfold;1;Day Surgery;137.6;336;229066;rate;number;inhabitants;2013-2017
2017;19;9;Droopy eyelids;Vestfold;1;Day Surgery;162.9;410;232660;rate;number;inhabitants;2013-2017
2016;19;9;Droopy eyelids;Vestfold;1;Day Surgery;121.7;302;230899;rate;number;inhabitants;2013-2017
2014;19;9;Droopy eyelids;Vestfold;1;Day Surgery;151.7;364;226912;rate;number;inhabitants;2013-2017
2013;19;9;Droopy eyelids;Vestfold;1;Day Surgery;136.2;321;225244;rate;number;inhabitants;2013-2017
2015;19;9;Droopy eyelids;Vestfold;1;Day Surgery;137.6;336;229066;rate;number;inhabitants;2013-2017
2017;19;9;Droopy eyelids;Vestfold;1;Day Surgery;162.9;410;232660;rate;number;inhabitants;2013-2017
2016;19;9;Droopy eyelids;Vestfold;1;Day Surgery;121.7;302;230899;rate;number;inhabitants;2013-2017
2014;19;9;Droopy eyelids;Vestfold;1;Day Surgery;151.7;364;226912;rate;number;inhabitants;2013-2017
2013;19;9;Droopy eyelids;Vestfold;1;Day Surgery;136.2;321;225244;rate;number;inhabitants;2013-2017
2015;19;9;Droopy eyelids;Vestfold;1;Day Surgery;137.6;336;229066;rate;number;inhabitants;2013-2017
2017;19;9;Droopy eyelids;Vestfold;1;Day Surgery;162.9;410;232660;rate;number;inhabitants;2013-2017
2016;19;9;Droopy eyelids;Vestfold;1;Day Surgery;121.7;302;230899;rate;number;inhabitants;2013-2017
2014;19;9;Droopy eyelids;Vestfold;1;Day Surgery;151.7;364;226912;rate;number;inhabitants;2013-2017
2013;19;9;Droopy eyelids;Vestfold;1;Day Surgery;136.2;321;225244;rate;number;inhabitants;2013-2017
2015;19;9;Droopy eyelids;Vestfold;1;Day Surgery;137.6;336;229066;rate;number;inhabitants;2013-2017
2017;19;9;Droopy eyelids;Vestfold;1;Day Surgery;162.9;410;232660;rate;number;inhabitants;2013-2017
2016;19;9;Droopy eyelids;Vestfold;1;Day Surgery;121.7;302;230899;rate;number;inhabitants;2013-2017
2014;19;9;Droopy eyelids;Vestfold;1;Day Surgery;151.7;364;226912;rate;number;inhabitants;2013-2017
2013;19;9;Droopy eyelids;Vestfold;1;Day Surgery;136.2;321;225244;rate;number;inhabitants;2013-2017
2015;19;9;Droopy eyelids;Vestfold;1;Day Surgery;137.6;336;229066;rate;number;inhabitants;2013-2017
2017;19;9;Droopy eyelids;Vestfold;1;Day Surgery;162.9;410;232660;rate;number;inhabitants;2013-2017
2014;20;9;Droopy eyelids;Telemark;1;Day Surgery;198.1;369;171953;rate;number;inhabitants;2013-2017
2013;20;9;Droopy eyelids;Telemark;1;Day Surgery;188.1;346;171469;rate;number;inhabitants;2013-2017
2015;20;9;Droopy eyelids;Telemark;1;Day Surgery;177.8;333;172494;rate;number;inhabitants;2013-2017
2017;20;9;Droopy eyelids;Telemark;1;Day Surgery;184.1;344;173391;rate;number;inhabitants;2013-2017
2016;20;9;Droopy eyelids;Telemark;1;Day Surgery;183.8;344;173307;rate;number;inhabitants;2013-2017
2014;20;9;Droopy eyelids;Telemark;1;Day Surgery;198.1;369;171953;rate;number;inhabitants;2013-2017
2013;20;9;Droopy eyelids;Telemark;1;Day Surgery;188.1;346;171469;rate;number;inhabitants;2013-2017
2015;20;9;Droopy eyelids;Telemark;1;Day Surgery;177.8;333;172494;rate;number;inhabitants;2013-2017
2017;20;9;Droopy eyelids;Telemark;1;Day Surgery;184.1;344;173391;rate;number;inhabitants;2013-2017
2016;20;9;Droopy eyelids;Telemark;1;Day Surgery;183.8;344;173307;rate;number;inhabitants;2013-2017
2014;20;9;Droopy eyelids;Telemark;1;Day Surgery;198.1;369;171953;rate;number;inhabitants;2013-2017
2013;20;9;Droopy eyelids;Telemark;1;Day Surgery;188.1;346;171469;rate;number;inhabitants;2013-2017
2015;20;9;Droopy eyelids;Telemark;1;Day Surgery;177.8;333;172494;rate;number;inhabitants;2013-2017
2017;20;9;Droopy eyelids;Telemark;1;Day Surgery;184.1;344;173391;rate;number;inhabitants;2013-2017
2016;20;9;Droopy eyelids;Telemark;1;Day Surgery;183.8;344;173307;rate;number;inhabitants;2013-2017
2014;20;9;Droopy eyelids;Telemark;1;Day Surgery;198.1;369;171953;rate;number;inhabitants;2013-2017
2013;20;9;Droopy eyelids;Telemark;1;Day Surgery;188.1;346;171469;rate;number;inhabitants;2013-2017
2015;20;9;Droopy eyelids;Telemark;1;Day Surgery;177.8;333;172494;rate;number;inhabitants;2013-2017
2017;20;9;Droopy eyelids;Telemark;1;Day Surgery;184.1;344;173391;rate;number;inhabitants;2013-2017
2016;20;9;Droopy eyelids;Telemark;1;Day Surgery;183.8;344;173307;rate;number;inhabitants;2013-2017
2014;20;9;Droopy eyelids;Telemark;1;Day Surgery;198.1;369;171953;rate;number;inhabitants;2013-2017
2013;20;9;Droopy eyelids;Telemark;1;Day Surgery;188.1;346;171469;rate;number;inhabitants;2013-2017
2015;20;9;Droopy eyelids;Telemark;1;Day Surgery;177.8;333;172494;rate;number;inhabitants;2013-2017
2017;20;9;Droopy eyelids;Telemark;1;Day Surgery;184.1;344;173391;rate;number;inhabitants;2013-2017
2016;20;9;Droopy eyelids;Telemark;1;Day Surgery;183.8;344;173307;rate;number;inhabitants;2013-2017
2013;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;305.3;891;292225;rate;number;inhabitants;2013-2017
2015;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;216.7;647;298486;rate;number;inhabitants;2013-2017
2017;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;302.1;925;303754;rate;number;inhabitants;2013-2017
2016;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;228;689;300789;rate;number;inhabitants;2013-2017
2014;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;255.2;754;295644;rate;number;inhabitants;2013-2017
2013;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;305.3;891;292225;rate;number;inhabitants;2013-2017
2015;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;216.7;647;298486;rate;number;inhabitants;2013-2017
2017;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;302.1;925;303754;rate;number;inhabitants;2013-2017
2016;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;228;689;300789;rate;number;inhabitants;2013-2017
2014;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;255.2;754;295644;rate;number;inhabitants;2013-2017
2013;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;305.3;891;292225;rate;number;inhabitants;2013-2017
2015;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;216.7;647;298486;rate;number;inhabitants;2013-2017
2017;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;302.1;925;303754;rate;number;inhabitants;2013-2017
2016;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;228;689;300789;rate;number;inhabitants;2013-2017
2014;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;255.2;754;295644;rate;number;inhabitants;2013-2017
2013;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;305.3;891;292225;rate;number;inhabitants;2013-2017
2015;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;216.7;647;298486;rate;number;inhabitants;2013-2017
2017;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;302.1;925;303754;rate;number;inhabitants;2013-2017
2016;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;228;689;300789;rate;number;inhabitants;2013-2017
2014;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;255.2;754;295644;rate;number;inhabitants;2013-2017
2013;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;305.3;891;292225;rate;number;inhabitants;2013-2017
2015;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;216.7;647;298486;rate;number;inhabitants;2013-2017
2017;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;302.1;925;303754;rate;number;inhabitants;2013-2017
2016;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;228;689;300789;rate;number;inhabitants;2013-2017
2014;21;9;Droopy eyelids;Sørlandet;1;Day Surgery;255.2;754;295644;rate;number;inhabitants;2013-2017
2015;8888;9;Droopy eyelids;Norway;1;Day Surgery;180.3;9370;5213985;rate;number;inhabitants;2013-2017
2017;8888;9;Droopy eyelids;Norway;1;Day Surgery;187.2;9970;5295619;rate;number;inhabitants;2013-2017
2016;8888;9;Droopy eyelids;Norway;1;Day Surgery;174;9148;5258317;rate;number;inhabitants;2013-2017
2014;8888;9;Droopy eyelids;Norway;1;Day Surgery;161.2;8271;5165802;rate;number;inhabitants;2013-2017
2013;8888;9;Droopy eyelids;Norway;1;Day Surgery;166;8410;5109056;rate;number;inhabitants;2013-2017
2015;8888;9;Droopy eyelids;Norway;1;Day Surgery;180.3;9370;5213985;rate;number;inhabitants;2013-2017
2017;8888;9;Droopy eyelids;Norway;1;Day Surgery;187.2;9970;5295619;rate;number;inhabitants;2013-2017
2016;8888;9;Droopy eyelids;Norway;1;Day Surgery;174;9148;5258317;rate;number;inhabitants;2013-2017
2014;8888;9;Droopy eyelids;Norway;1;Day Surgery;161.2;8271;5165802;rate;number;inhabitants;2013-2017
2013;8888;9;Droopy eyelids;Norway;1;Day Surgery;166;8410;5109056;rate;number;inhabitants;2013-2017
2015;8888;9;Droopy eyelids;Norway;1;Day Surgery;180.3;9370;5213985;rate;number;inhabitants;2013-2017
2017;8888;9;Droopy eyelids;Norway;1;Day Surgery;187.2;9970;5295619;rate;number;inhabitants;2013-2017
2016;8888;9;Droopy eyelids;Norway;1;Day Surgery;174;9148;5258317;rate;number;inhabitants;2013-2017
2014;8888;9;Droopy eyelids;Norway;1;Day Surgery;161.2;8271;5165802;rate;number;inhabitants;2013-2017
2013;8888;9;Droopy eyelids;Norway;1;Day Surgery;166;8410;5109056;rate;number;inhabitants;2013-2017
2015;8888;9;Droopy eyelids;Norway;1;Day Surgery;180.3;9370;5213985;rate;number;inhabitants;2013-2017
2017;8888;9;Droopy eyelids;Norway;1;Day Surgery;187.2;9970;5295619;rate;number;inhabitants;2013-2017
2016;8888;9;Droopy eyelids;Norway;1;Day Surgery;174;9148;5258317;rate;number;inhabitants;2013-2017
2014;8888;9;Droopy eyelids;Norway;1;Day Surgery;161.2;8271;5165802;rate;number;inhabitants;2013-2017
2013;8888;9;Droopy eyelids;Norway;1;Day Surgery;166;8410;5109056;rate;number;inhabitants;2013-2017
2015;8888;9;Droopy eyelids;Norway;1;Day Surgery;180.3;9370;5213985;rate;number;inhabitants;2013-2017
2017;8888;9;Droopy eyelids;Norway;1;Day Surgery;187.2;9970;5295619;rate;number;inhabitants;2013-2017
2016;8888;9;Droopy eyelids;Norway;1;Day Surgery;174;9148;5258317;rate;number;inhabitants;2013-2017
2014;8888;9;Droopy eyelids;Norway;1;Day Surgery;161.2;8271;5165802;rate;number;inhabitants;2013-2017
2013;8888;9;Droopy eyelids;Norway;1;Day Surgery;166;8410;5109056;rate;number;inhabitants;2013-2017
2016;1;10;Inguinal hernia;Finnmark;1;Day Surgery;122.8;98;76149;rate;number;inhabitants;2013-2017
2013;1;10;Inguinal hernia;Finnmark;1;Day Surgery;130.6;99;75207;rate;number;inhabitants;2013-2017
2014;1;10;Inguinal hernia;Finnmark;1;Day Surgery;143.7;112;75605;rate;number;inhabitants;2013-2017
2015;1;10;Inguinal hernia;Finnmark;1;Day Surgery;141.6;111;75758;rate;number;inhabitants;2013-2017
2017;1;10;Inguinal hernia;Finnmark;1;Day Surgery;139.7;113;76167;rate;number;inhabitants;2013-2017
2016;1;10;Inguinal hernia;Finnmark;1;Day Surgery;122.8;98;76149;rate;number;inhabitants;2013-2017
2013;1;10;Inguinal hernia;Finnmark;1;Day Surgery;130.6;99;75207;rate;number;inhabitants;2013-2017
2014;1;10;Inguinal hernia;Finnmark;1;Day Surgery;143.7;112;75605;rate;number;inhabitants;2013-2017
2015;1;10;Inguinal hernia;Finnmark;1;Day Surgery;141.6;111;75758;rate;number;inhabitants;2013-2017
2017;1;10;Inguinal hernia;Finnmark;1;Day Surgery;139.7;113;76167;rate;number;inhabitants;2013-2017
2016;1;10;Inguinal hernia;Finnmark;1;Day Surgery;122.8;98;76149;rate;number;inhabitants;2013-2017
2013;1;10;Inguinal hernia;Finnmark;1;Day Surgery;130.6;99;75207;rate;number;inhabitants;2013-2017
2014;1;10;Inguinal hernia;Finnmark;1;Day Surgery;143.7;112;75605;rate;number;inhabitants;2013-2017
2015;1;10;Inguinal hernia;Finnmark;1;Day Surgery;141.6;111;75758;rate;number;inhabitants;2013-2017
2017;1;10;Inguinal hernia;Finnmark;1;Day Surgery;139.7;113;76167;rate;number;inhabitants;2013-2017
2016;1;10;Inguinal hernia;Finnmark;1;Day Surgery;122.8;98;76149;rate;number;inhabitants;2013-2017
2013;1;10;Inguinal hernia;Finnmark;1;Day Surgery;130.6;99;75207;rate;number;inhabitants;2013-2017
