year;area;level2;level2_name;area_name;level1;level1_name;value;numerator;denominator;type;name_numerator;name_denominator;period
2013;8;10;Lyskebrokk;Førde;1;Dagkirurgi;140.1;161;108965;rate;antall;innbyggere;2013-2017
2014;8;10;Lyskebrokk;Førde;1;Dagkirurgi;101;116;109170;rate;antall;innbyggere;2013-2017
2015;8;10;Lyskebrokk;Førde;1;Dagkirurgi;146.8;173;109530;rate;antall;innbyggere;2013-2017
2017;8;10;Lyskebrokk;Førde;1;Dagkirurgi;106.3;129;110230;rate;antall;innbyggere;2013-2017
2016;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;132.8;571;447837;rate;antall;innbyggere;2013-2017
2013;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;138.9;570;434147;rate;antall;innbyggere;2013-2017
2014;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;136.3;565;439777;rate;antall;innbyggere;2013-2017
2015;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;141.1;599;444677;rate;antall;innbyggere;2013-2017
2017;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;113.4;497;450597;rate;antall;innbyggere;2013-2017
2016;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;132.8;571;447837;rate;antall;innbyggere;2013-2017
2013;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;138.9;570;434147;rate;antall;innbyggere;2013-2017
2014;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;136.3;565;439777;rate;antall;innbyggere;2013-2017
2015;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;141.1;599;444677;rate;antall;innbyggere;2013-2017
2017;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;113.4;497;450597;rate;antall;innbyggere;2013-2017
2016;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;132.8;571;447837;rate;antall;innbyggere;2013-2017
2013;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;138.9;570;434147;rate;antall;innbyggere;2013-2017
2014;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;136.3;565;439777;rate;antall;innbyggere;2013-2017
2015;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;141.1;599;444677;rate;antall;innbyggere;2013-2017
2017;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;113.4;497;450597;rate;antall;innbyggere;2013-2017
2016;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;132.8;571;447837;rate;antall;innbyggere;2013-2017
2013;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;138.9;570;434147;rate;antall;innbyggere;2013-2017
2014;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;136.3;565;439777;rate;antall;innbyggere;2013-2017
2015;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;141.1;599;444677;rate;antall;innbyggere;2013-2017
2017;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;113.4;497;450597;rate;antall;innbyggere;2013-2017
2016;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;132.8;571;447837;rate;antall;innbyggere;2013-2017
2013;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;138.9;570;434147;rate;antall;innbyggere;2013-2017
2014;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;136.3;565;439777;rate;antall;innbyggere;2013-2017
2015;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;141.1;599;444677;rate;antall;innbyggere;2013-2017
2017;9;10;Lyskebrokk;Bergen;1;Dagkirurgi;113.4;497;450597;rate;antall;innbyggere;2013-2017
2013;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;123.6;218;178086;rate;antall;innbyggere;2013-2017
2016;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;109.1;202;181059;rate;antall;innbyggere;2013-2017
2014;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;131.8;237;179521;rate;antall;innbyggere;2013-2017
2015;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;126.3;230;180349;rate;antall;innbyggere;2013-2017
2017;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;131.5;246;180732;rate;antall;innbyggere;2013-2017
2013;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;123.6;218;178086;rate;antall;innbyggere;2013-2017
2016;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;109.1;202;181059;rate;antall;innbyggere;2013-2017
2014;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;131.8;237;179521;rate;antall;innbyggere;2013-2017
2015;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;126.3;230;180349;rate;antall;innbyggere;2013-2017
2017;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;131.5;246;180732;rate;antall;innbyggere;2013-2017
2013;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;123.6;218;178086;rate;antall;innbyggere;2013-2017
2016;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;109.1;202;181059;rate;antall;innbyggere;2013-2017
2014;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;131.8;237;179521;rate;antall;innbyggere;2013-2017
2015;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;126.3;230;180349;rate;antall;innbyggere;2013-2017
2017;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;131.5;246;180732;rate;antall;innbyggere;2013-2017
2013;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;123.6;218;178086;rate;antall;innbyggere;2013-2017
2016;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;109.1;202;181059;rate;antall;innbyggere;2013-2017
2014;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;131.8;237;179521;rate;antall;innbyggere;2013-2017
2015;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;126.3;230;180349;rate;antall;innbyggere;2013-2017
2017;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;131.5;246;180732;rate;antall;innbyggere;2013-2017
2013;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;123.6;218;178086;rate;antall;innbyggere;2013-2017
2016;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;109.1;202;181059;rate;antall;innbyggere;2013-2017
2014;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;131.8;237;179521;rate;antall;innbyggere;2013-2017
2015;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;126.3;230;180349;rate;antall;innbyggere;2013-2017
2017;10;10;Lyskebrokk;Fonna;1;Dagkirurgi;131.5;246;180732;rate;antall;innbyggere;2013-2017
2016;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;120.7;402;363091;rate;antall;innbyggere;2013-2017
2014;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;122.4;399;358361;rate;antall;innbyggere;2013-2017
2015;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;113.6;370;361646;rate;antall;innbyggere;2013-2017
2017;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;112.4;377;364736;rate;antall;innbyggere;2013-2017
2013;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;116.5;368;352638;rate;antall;innbyggere;2013-2017
2016;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;120.7;402;363091;rate;antall;innbyggere;2013-2017
2014;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;122.4;399;358361;rate;antall;innbyggere;2013-2017
2015;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;113.6;370;361646;rate;antall;innbyggere;2013-2017
2017;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;112.4;377;364736;rate;antall;innbyggere;2013-2017
2013;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;116.5;368;352638;rate;antall;innbyggere;2013-2017
2016;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;120.7;402;363091;rate;antall;innbyggere;2013-2017
2014;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;122.4;399;358361;rate;antall;innbyggere;2013-2017
2015;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;113.6;370;361646;rate;antall;innbyggere;2013-2017
2017;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;112.4;377;364736;rate;antall;innbyggere;2013-2017
2013;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;116.5;368;352638;rate;antall;innbyggere;2013-2017
2016;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;120.7;402;363091;rate;antall;innbyggere;2013-2017
2014;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;122.4;399;358361;rate;antall;innbyggere;2013-2017
2015;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;113.6;370;361646;rate;antall;innbyggere;2013-2017
2017;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;112.4;377;364736;rate;antall;innbyggere;2013-2017
2013;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;116.5;368;352638;rate;antall;innbyggere;2013-2017
2016;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;120.7;402;363091;rate;antall;innbyggere;2013-2017
2014;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;122.4;399;358361;rate;antall;innbyggere;2013-2017
2015;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;113.6;370;361646;rate;antall;innbyggere;2013-2017
2017;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;112.4;377;364736;rate;antall;innbyggere;2013-2017
2013;11;10;Lyskebrokk;Stavanger;1;Dagkirurgi;116.5;368;352638;rate;antall;innbyggere;2013-2017
2016;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;123.1;373;292208;rate;antall;innbyggere;2013-2017
2014;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;99;292;286526;rate;antall;innbyggere;2013-2017
2015;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;116;347;289195;rate;antall;innbyggere;2013-2017
2017;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;128.1;401;294738;rate;antall;innbyggere;2013-2017
2013;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;130.1;376;284290;rate;antall;innbyggere;2013-2017
2016;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;123.1;373;292208;rate;antall;innbyggere;2013-2017
2014;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;99;292;286526;rate;antall;innbyggere;2013-2017
2015;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;116;347;289195;rate;antall;innbyggere;2013-2017
2017;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;128.1;401;294738;rate;antall;innbyggere;2013-2017
2013;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;130.1;376;284290;rate;antall;innbyggere;2013-2017
2016;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;123.1;373;292208;rate;antall;innbyggere;2013-2017
2014;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;99;292;286526;rate;antall;innbyggere;2013-2017
2015;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;116;347;289195;rate;antall;innbyggere;2013-2017
2017;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;128.1;401;294738;rate;antall;innbyggere;2013-2017
2013;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;130.1;376;284290;rate;antall;innbyggere;2013-2017
2016;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;123.1;373;292208;rate;antall;innbyggere;2013-2017
2014;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;99;292;286526;rate;antall;innbyggere;2013-2017
2015;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;116;347;289195;rate;antall;innbyggere;2013-2017
2017;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;128.1;401;294738;rate;antall;innbyggere;2013-2017
2013;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;130.1;376;284290;rate;antall;innbyggere;2013-2017
2016;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;123.1;373;292208;rate;antall;innbyggere;2013-2017
2014;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;99;292;286526;rate;antall;innbyggere;2013-2017
2015;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;116;347;289195;rate;antall;innbyggere;2013-2017
2017;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;128.1;401;294738;rate;antall;innbyggere;2013-2017
2013;12;10;Lyskebrokk;Østfold;1;Dagkirurgi;130.1;376;284290;rate;antall;innbyggere;2013-2017
2016;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;132.7;650;508398;rate;antall;innbyggere;2013-2017
2014;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;137;647;492627;rate;antall;innbyggere;2013-2017
2015;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;116.2;556;500764;rate;antall;innbyggere;2013-2017
2013;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;130.6;602;486087;rate;antall;innbyggere;2013-2017
2017;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;119.7;600;516380;rate;antall;innbyggere;2013-2017
2016;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;132.7;650;508398;rate;antall;innbyggere;2013-2017
2014;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;137;647;492627;rate;antall;innbyggere;2013-2017
2015;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;116.2;556;500764;rate;antall;innbyggere;2013-2017
2013;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;130.6;602;486087;rate;antall;innbyggere;2013-2017
2017;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;119.7;600;516380;rate;antall;innbyggere;2013-2017
2016;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;132.7;650;508398;rate;antall;innbyggere;2013-2017
2014;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;137;647;492627;rate;antall;innbyggere;2013-2017
2015;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;116.2;556;500764;rate;antall;innbyggere;2013-2017
2013;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;130.6;602;486087;rate;antall;innbyggere;2013-2017
2017;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;119.7;600;516380;rate;antall;innbyggere;2013-2017
2016;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;132.7;650;508398;rate;antall;innbyggere;2013-2017
2014;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;137;647;492627;rate;antall;innbyggere;2013-2017
2015;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;116.2;556;500764;rate;antall;innbyggere;2013-2017
2013;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;130.6;602;486087;rate;antall;innbyggere;2013-2017
2017;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;119.7;600;516380;rate;antall;innbyggere;2013-2017
2016;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;132.7;650;508398;rate;antall;innbyggere;2013-2017
2014;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;137;647;492627;rate;antall;innbyggere;2013-2017
2015;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;116.2;556;500764;rate;antall;innbyggere;2013-2017
2013;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;130.6;602;486087;rate;antall;innbyggere;2013-2017
2017;13;10;Lyskebrokk;Akershus;1;Dagkirurgi;119.7;600;516380;rate;antall;innbyggere;2013-2017
2016;14;10;Lyskebrokk;OUS;1;Dagkirurgi;108.4;253;268544;rate;antall;innbyggere;2013-2017
2014;14;10;Lyskebrokk;OUS;1;Dagkirurgi;123;280;263005;rate;antall;innbyggere;2013-2017
2015;14;10;Lyskebrokk;OUS;1;Dagkirurgi;123.4;283;265782;rate;antall;innbyggere;2013-2017
2013;14;10;Lyskebrokk;OUS;1;Dagkirurgi;134.5;300;257808;rate;antall;innbyggere;2013-2017
2017;14;10;Lyskebrokk;OUS;1;Dagkirurgi;107.3;254;270681;rate;antall;innbyggere;2013-2017
2016;14;10;Lyskebrokk;OUS;1;Dagkirurgi;108.4;253;268544;rate;antall;innbyggere;2013-2017
2014;14;10;Lyskebrokk;OUS;1;Dagkirurgi;123;280;263005;rate;antall;innbyggere;2013-2017
2015;14;10;Lyskebrokk;OUS;1;Dagkirurgi;123.4;283;265782;rate;antall;innbyggere;2013-2017
2013;14;10;Lyskebrokk;OUS;1;Dagkirurgi;134.5;300;257808;rate;antall;innbyggere;2013-2017
2017;14;10;Lyskebrokk;OUS;1;Dagkirurgi;107.3;254;270681;rate;antall;innbyggere;2013-2017
2016;14;10;Lyskebrokk;OUS;1;Dagkirurgi;108.4;253;268544;rate;antall;innbyggere;2013-2017
2014;14;10;Lyskebrokk;OUS;1;Dagkirurgi;123;280;263005;rate;antall;innbyggere;2013-2017
2015;14;10;Lyskebrokk;OUS;1;Dagkirurgi;123.4;283;265782;rate;antall;innbyggere;2013-2017
2013;14;10;Lyskebrokk;OUS;1;Dagkirurgi;134.5;300;257808;rate;antall;innbyggere;2013-2017
2017;14;10;Lyskebrokk;OUS;1;Dagkirurgi;107.3;254;270681;rate;antall;innbyggere;2013-2017
2016;14;10;Lyskebrokk;OUS;1;Dagkirurgi;108.4;253;268544;rate;antall;innbyggere;2013-2017
2014;14;10;Lyskebrokk;OUS;1;Dagkirurgi;123;280;263005;rate;antall;innbyggere;2013-2017
2015;14;10;Lyskebrokk;OUS;1;Dagkirurgi;123.4;283;265782;rate;antall;innbyggere;2013-2017
2013;14;10;Lyskebrokk;OUS;1;Dagkirurgi;134.5;300;257808;rate;antall;innbyggere;2013-2017
2017;14;10;Lyskebrokk;OUS;1;Dagkirurgi;107.3;254;270681;rate;antall;innbyggere;2013-2017
2016;14;10;Lyskebrokk;OUS;1;Dagkirurgi;108.4;253;268544;rate;antall;innbyggere;2013-2017
2014;14;10;Lyskebrokk;OUS;1;Dagkirurgi;123;280;263005;rate;antall;innbyggere;2013-2017
2015;14;10;Lyskebrokk;OUS;1;Dagkirurgi;123.4;283;265782;rate;antall;innbyggere;2013-2017
2013;14;10;Lyskebrokk;OUS;1;Dagkirurgi;134.5;300;257808;rate;antall;innbyggere;2013-2017
2017;14;10;Lyskebrokk;OUS;1;Dagkirurgi;107.3;254;270681;rate;antall;innbyggere;2013-2017
2016;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;136.8;148;149803;rate;antall;innbyggere;2013-2017
2014;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;103.2;114;141836;rate;antall;innbyggere;2013-2017
2013;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;117.5;114;137203;rate;antall;innbyggere;2013-2017
2015;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;121.3;130;146160;rate;antall;innbyggere;2013-2017
2017;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;119.6;139;152704;rate;antall;innbyggere;2013-2017
2016;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;136.8;148;149803;rate;antall;innbyggere;2013-2017
2014;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;103.2;114;141836;rate;antall;innbyggere;2013-2017
2013;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;117.5;114;137203;rate;antall;innbyggere;2013-2017
2015;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;121.3;130;146160;rate;antall;innbyggere;2013-2017
2017;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;119.6;139;152704;rate;antall;innbyggere;2013-2017
2016;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;136.8;148;149803;rate;antall;innbyggere;2013-2017
2014;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;103.2;114;141836;rate;antall;innbyggere;2013-2017
2013;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;117.5;114;137203;rate;antall;innbyggere;2013-2017
2015;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;121.3;130;146160;rate;antall;innbyggere;2013-2017
2017;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;119.6;139;152704;rate;antall;innbyggere;2013-2017
2016;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;136.8;148;149803;rate;antall;innbyggere;2013-2017
2014;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;103.2;114;141836;rate;antall;innbyggere;2013-2017
2013;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;117.5;114;137203;rate;antall;innbyggere;2013-2017
2015;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;121.3;130;146160;rate;antall;innbyggere;2013-2017
2017;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;119.6;139;152704;rate;antall;innbyggere;2013-2017
2016;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;136.8;148;149803;rate;antall;innbyggere;2013-2017
2014;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;103.2;114;141836;rate;antall;innbyggere;2013-2017
2013;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;117.5;114;137203;rate;antall;innbyggere;2013-2017
2015;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;121.3;130;146160;rate;antall;innbyggere;2013-2017
2017;15;10;Lyskebrokk;Lovisenberg;1;Dagkirurgi;119.6;139;152704;rate;antall;innbyggere;2013-2017
2016;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;145.6;191;139037;rate;antall;innbyggere;2013-2017
2014;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;146.2;184;135113;rate;antall;innbyggere;2013-2017
2017;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;138.4;186;140351;rate;antall;innbyggere;2013-2017
2013;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;127;156;132704;rate;antall;innbyggere;2013-2017
2015;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;165.1;212;137652;rate;antall;innbyggere;2013-2017
2016;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;145.6;191;139037;rate;antall;innbyggere;2013-2017
2014;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;146.2;184;135113;rate;antall;innbyggere;2013-2017
2017;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;138.4;186;140351;rate;antall;innbyggere;2013-2017
2013;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;127;156;132704;rate;antall;innbyggere;2013-2017
2015;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;165.1;212;137652;rate;antall;innbyggere;2013-2017
2016;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;145.6;191;139037;rate;antall;innbyggere;2013-2017
2014;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;146.2;184;135113;rate;antall;innbyggere;2013-2017
2017;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;138.4;186;140351;rate;antall;innbyggere;2013-2017
2013;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;127;156;132704;rate;antall;innbyggere;2013-2017
2015;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;165.1;212;137652;rate;antall;innbyggere;2013-2017
2016;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;145.6;191;139037;rate;antall;innbyggere;2013-2017
2014;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;146.2;184;135113;rate;antall;innbyggere;2013-2017
2017;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;138.4;186;140351;rate;antall;innbyggere;2013-2017
2013;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;127;156;132704;rate;antall;innbyggere;2013-2017
2015;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;165.1;212;137652;rate;antall;innbyggere;2013-2017
2016;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;145.6;191;139037;rate;antall;innbyggere;2013-2017
2014;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;146.2;184;135113;rate;antall;innbyggere;2013-2017
2017;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;138.4;186;140351;rate;antall;innbyggere;2013-2017
2013;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;127;156;132704;rate;antall;innbyggere;2013-2017
2015;16;10;Lyskebrokk;Diakonhjemmet;1;Dagkirurgi;165.1;212;137652;rate;antall;innbyggere;2013-2017
2016;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;134.3;594;400214;rate;antall;innbyggere;2013-2017
2014;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;137;592;397771;rate;antall;innbyggere;2013-2017
2013;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;149.3;635;395901;rate;antall;innbyggere;2013-2017
2015;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;129.3;560;398463;rate;antall;innbyggere;2013-2017
2017;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;132.4;597;401740;rate;antall;innbyggere;2013-2017
2016;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;134.3;594;400214;rate;antall;innbyggere;2013-2017
2014;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;137;592;397771;rate;antall;innbyggere;2013-2017
2013;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;149.3;635;395901;rate;antall;innbyggere;2013-2017
2015;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;129.3;560;398463;rate;antall;innbyggere;2013-2017
2017;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;132.4;597;401740;rate;antall;innbyggere;2013-2017
2016;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;134.3;594;400214;rate;antall;innbyggere;2013-2017
2014;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;137;592;397771;rate;antall;innbyggere;2013-2017
2013;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;149.3;635;395901;rate;antall;innbyggere;2013-2017
2015;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;129.3;560;398463;rate;antall;innbyggere;2013-2017
2017;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;132.4;597;401740;rate;antall;innbyggere;2013-2017
2016;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;134.3;594;400214;rate;antall;innbyggere;2013-2017
2014;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;137;592;397771;rate;antall;innbyggere;2013-2017
2013;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;149.3;635;395901;rate;antall;innbyggere;2013-2017
2015;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;129.3;560;398463;rate;antall;innbyggere;2013-2017
2017;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;132.4;597;401740;rate;antall;innbyggere;2013-2017
2016;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;134.3;594;400214;rate;antall;innbyggere;2013-2017
2014;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;137;592;397771;rate;antall;innbyggere;2013-2017
2013;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;149.3;635;395901;rate;antall;innbyggere;2013-2017
2015;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;129.3;560;398463;rate;antall;innbyggere;2013-2017
2017;17;10;Lyskebrokk;Innlandet;1;Dagkirurgi;132.4;597;401740;rate;antall;innbyggere;2013-2017
2016;18;10;Lyskebrokk;Vestre Viken;1;Dagkirurgi;136.1;671;487348;rate;antall;innbyggere;2013-2017
2014;18;10;Lyskebrokk;Vestre Viken;1;Dagkirurgi;150.9;716;477342;rate;antall;innbyggere;2013-2017
2013;18;10;Lyskebrokk;Vestre Viken;1;Dagkirurgi;140.4;653;471286;rate;antall;innbyggere;2013-2017
2015;18;10;Lyskebrokk;Vestre Viken;1;Dagkirurgi;130.7;631;482668;rate;antall;innbyggere;2013-2017
